student_id,target_credits,completed_credits,failure_prob
S_1075,10,75,0.0406
S_1076,17,88,0.0819
S_1077,14,74,0.0691
S_1078,14,116,0.0613
S_1079,21,23,0.1918
S_1080,15,114,0.0384
S_1081,12,64,0.0672
S_1082,13,80,0.0856
S_1083,18,11,0.0565
S_1084,15,45,0.0236
S_1085,10,92,0.0247
S_1086,17,84,0.0398
S_1087,12,4,0.0372
S_1088,20,65,0.0995
S_1089,18,10,0.0264
S_1090,13,119,0.0214
S_1091,18,107,0.0118
S_1092,15,2,0.129
S_1093,17,103,0.0461
S_1094,16,110,0.0112
S_1095,12,42,0.0444
S_1096,13,86,0.0274
S_1097,18,53,0.0962
S_1098,13,78,0.0001
S_1099,13,40,0.0206
S_1100,12,38,0.0162
S_1101,16,50,0.0404
S_1102,21,17,0.0474
S_1103,11,99,0.0694
S_1104,15,41,0.0651
S_1105,19,48,0.0325
S_1106,14,107,0.0086
S_1107,16,59,0.0209
S_1108,11,65,0.0276
S_1109,16,114,0.0068
S_1110,14,106,0.0086
S_1111,17,20,0.0036
S_1112,18,56,0.0079
S_1113,21,116,0.022
S_1114,16,44,0.0342
S_1115,15,44,0.0088
S_1116,15,23,0.0777
S_1117,13,13,0.0498
S_1118,16,88,0.0713
S_1119,14,92,0.0842
S_1120,15,116,0.0391
S_1121,18,92,0.0547
S_1122,11,29,0.0415
S_1123,18,4,0.0516
S_1124,18,118,0.0222
S_1125,14,40,0.0129
S_1126,8,37,0.0462
S_1127,13,108,0.0183
S_1128,18,70,0.0547
S_1129,14,25,0.0507
S_1130,12,106,0.0428
S_1131,13,119,0.0217
S_1132,17,10,0.0072
S_1133,16,103,0.0915
S_1134,14,46,0.0529
S_1135,13,62,0.0451
S_1136,13,109,0.0294
S_1137,12,116,0.0523
S_1138,19,31,0.0821
S_1139,14,25,0.1268
S_1140,18,9,0.0889
S_1141,19,67,0.0416
S_1142,17,1,0.0168
S_1143,13,49,0.0723
S_1144,16,8,0.0219
S_1145,14,48,0.0366
S_1146,12,4,0.1168
S_1147,15,100,0.1955
S_1148,11,25,0.0713
S_1149,18,39,0.0275
S_1150,13,104,0.0337
S_1151,15,89,0.0496
S_1152,15,26,0.0179
S_1153,14,8,0.0493
S_1154,16,85,0.0333
S_1155,13,46,0.0333
S_1156,17,91,0.0785
S_1157,10,53,0.0956
S_1158,15,41,0.1312
S_1159,20,54,0.0338
S_1160,11,89,0.0572
S_1161,12,108,0.1112
S_1162,16,5,0.0353
S_1163,15,62,0.0691
S_1164,16,3,0.0266
S_1165,16,56,0.0541
S_1166,16,106,0.045
S_1167,18,43,0.0897
S_1168,16,111,0.0628
S_1169,14,75,0.0856
S_1170,17,112,0.07
S_1171,20,90,0.0379
S_1172,14,12,0.0184
S_1173,12,27,0.0099
S_1174,18,47,0.0811
S_1175,14,20,0.0993
S_1176,8,59,0.0232
S_1177,17,56,0.1039
S_1178,13,114,0.034
S_1179,14,52,0.0744
S_1180,15,94,0.0666
S_1181,15,113,0.0095
S_1182,17,105,0.0561
S_1183,13,25,0.0225
S_1184,16,59,0.0164
S_1185,14,41,0.0526
S_1186,17,47,0.0153
S_1187,16,43,0.0409
S_1188,12,99,0.0567
S_1189,18,54,0.0713
S_1190,13,62,0.0234
S_1191,17,117,0.0392
S_1192,16,7,0.0896
S_1193,20,58,0.0232
S_1194,14,92,0.0632
S_1195,13,18,0.0531
S_1196,14,73,0.0535
S_1197,14,28,0.0723
S_1198,17,104,0.0724
S_1199,10,39,0.0698
S_1200,11,39,0.0206
S_1201,11,71,0.0307
S_1202,17,22,0.0274
S_1203,20,34,0.0646
S_1204,14,49,0.0325
S_1205,14,42,0.0055
S_1206,15,62,0.096
S_1207,18,71,0.0101
S_1208,12,68,0.0239
S_1209,15,78,0.0646
S_1210,17,36,0.0452
S_1211,16,15,0.054
S_1212,15,91,0.133
S_1213,18,102,0.0329
S_1214,6,30,0.1167
S_1215,17,48,0.0459
S_1216,13,59,0.0765
S_1217,9,63,0.0099
S_1218,16,79,0.0282
S_1219,19,4,0.0856
S_1220,14,86,0.0221
S_1221,17,7,0.1663
S_1222,19,56,0.0648
S_1223,18,99,0.0416
S_1224,19,54,0.0453
S_1225,17,17,0.0135
S_1226,15,118,0.0531
S_1227,10,106,0.006
S_1228,14,92,0.0993
S_1229,12,49,0.0253
S_1230,21,22,0.0683
S_1231,14,112,0.098
S_1232,15,63,0.0501
S_1233,16,102,0.0812
S_1234,15,41,0.0528
S_1235,20,40,0.0228
S_1236,13,118,0.0598
S_1237,15,62,0.0585
S_1238,12,16,0.0686
S_1239,11,26,0.0182
S_1240,13,57,0.1436
S_1241,14,5,0.0447
S_1242,13,55,0.059
S_1243,12,50,0.0187
S_1244,10,93,0.0169
S_1245,14,42,0.0274
S_1246,10,117,0.1491
S_1247,17,21,0.0111
S_1248,15,70,0.0551
S_1249,10,10,0.0385
S_1250,14,88,0.03
S_1251,12,119,0.0666
S_1252,15,98,0.0293
S_1253,19,66,0.0151
S_1254,9,58,0.0515
S_1255,15,100,0.0868
S_1256,14,112,0.0384
S_1257,17,118,0.0446
S_1258,15,47,0.0984
S_1259,12,118,0.0336
S_1260,14,18,0.0426
S_1261,12,30,0.0698
S_1262,18,10,0.0387
S_1263,15,32,0.0583
S_1264,20,92,0.0366
S_1265,14,102,0.0232
S_1266,12,93,0.0329
S_1267,10,75,0.0177
S_1268,9,61,0.0656
S_1269,10,85,0.0499
S_1270,15,46,0.1326
S_1271,16,100,0.0327
S_1272,10,81,0.1389
S_1273,17,83,0.1104
S_1274,13,64,0.0577
S_1275,15,106,0.0544
S_1276,19,30,0.0432
S_1277,17,45,0.0394
S_1278,14,93,0.0364
S_1279,12,59,0.013
S_1280,8,106,0.0156
S_1281,12,41,0.1431
S_1282,14,44,0.0107
S_1283,12,106,0.0211
S_1284,14,55,0.097
S_1285,15,61,0.0337
S_1286,14,39,0.0975
S_1287,13,33,0.0625
S_1288,15,78,0.0274
S_1289,16,14,0.0345
S_1290,11,105,0.0084
S_1291,19,93,0.0516
S_1292,14,22,0.06
S_1293,15,83,0.002
S_1294,17,72,0.0144
S_1295,15,22,0.0082
S_1296,17,32,0.073
S_1297,15,49,0.08
S_1298,13,83,0.0218
S_1299,16,76,0.001
S_1300,11,63,0.0579
S_1301,15,92,0.0738
S_1302,14,90,0.0681
S_1303,14,74,0.0521
S_1304,14,94,0.0451
S_1305,9,40,0.0182
S_1306,13,105,0.0563
S_1307,15,73,0.0816
S_1308,15,98,0.1433
S_1309,11,65,0.0351
S_1310,18,26,0.0454
S_1311,12,65,0.007
S_1312,17,44,0.0377
S_1313,16,83,0.0113
S_1314,13,57,0.0346
S_1315,20,100,0.0694
S_1316,11,81,0.0563
S_1317,17,82,0.0755
S_1318,18,26,0.064
S_1319,12,118,0.0832
S_1320,19,101,0.0433
S_1321,14,94,0.0319
S_1322,15,39,0.0113
S_1323,15,64,0.0805
S_1324,14,16,0.0222
S_1325,17,64,0.0691
S_1326,17,17,0.0884
S_1327,9,66,0.0232
S_1328,18,77,0.0483
S_1329,10,46,0.106
S_1330,18,59,0.0074
S_1331,18,105,0.0317
S_1332,11,13,0.0237
S_1333,13,95,0.0436
S_1334,11,20,0.052
S_1335,14,4,0.0627
S_1336,14,22,0.0051
S_1337,17,91,0.0669
S_1338,18,48,0.0083
S_1339,19,104,0.1326
S_1340,13,62,0.1225
S_1341,14,2,0.0364
S_1342,9,86,0.0143
S_1343,12,13,0.0367
S_1344,17,94,0.0139
S_1345,19,20,0.0561
S_1346,11,41,0.051
S_1347,13,91,0.0727
S_1348,14,114,0.0154
S_1349,15,44,0.0345
S_1350,12,99,0.032
S_1351,16,22,0.0315
S_1352,13,96,0.0555
S_1353,14,78,0.0794
S_1354,16,23,0.0665
S_1355,15,36,0.0663
S_1356,13,15,0.0795
S_1357,14,45,0.0336
S_1358,14,24,0.133
S_1359,13,77,0.0692
S_1360,14,119,0.0097
S_1361,19,1,0.0979
S_1362,16,64,0.0131
S_1363,14,68,0.0139
S_1364,17,109,0.1127
S_1365,13,60,0.0421
S_1366,18,65,0.019
S_1367,16,56,0.0198
S_1368,14,32,0.0833
S_1369,16,6,0.0247
S_1370,10,49,0.0265
S_1371,11,6,0.1475
S_1372,11,66,0.0711
S_1373,15,36,0.0154
S_1374,20,64,0.0906
S_1375,21,16,0.0523
S_1376,16,111,0.1024
S_1377,16,107,0.0464
S_1378,9,22,0.0604
S_1379,13,41,0.0917
S_1380,12,73,0.0896
S_1381,13,11,0.067
S_1382,14,42,0.0269
S_1383,13,30,0.0494
S_1384,9,109,0.0595
S_1385,17,102,0.0208
S_1386,11,69,0.0323
S_1387,15,62,0.0751
S_1388,21,111,0.0546
S_1389,12,111,0.035
S_1390,7,116,0.0219
S_1391,14,15,0.1214
S_1392,18,19,0.0785
S_1393,20,81,0.0253
S_1394,11,64,0.1507
S_1395,16,2,0.0785
S_1396,13,7,0.0235
S_1397,14,106,0.0404
S_1398,21,104,0.0256
S_1399,10,42,0.049
S_1400,15,106,0.0212
S_1401,16,71,0.0465
S_1402,18,96,0.0746
S_1403,15,51,0.0161
S_1404,15,13,0.0424
S_1405,13,52,0.0362
S_1406,15,54,0.0483
S_1407,13,66,0.0211
S_1408,16,12,0.0608
S_1409,13,118,0.0989
S_1410,16,29,0.0546
S_1411,14,23,0.0403
S_1412,18,63,0.0263
S_1413,14,64,0.0292
S_1414,9,52,0.037
S_1415,18,92,0.0335
S_1416,12,61,0.0805
S_1417,13,73,0.0125
S_1418,13,86,0.1159
S_1419,19,3,0.0136
S_1420,8,68,0.0213
S_1421,21,106,0.0067
S_1422,18,2,0.058
S_1423,15,48,0.0131
S_1424,14,111,0.0511
S_1425,15,42,0.0072
S_1426,16,55,0.0238
S_1427,16,117,0.0168
S_1428,16,23,0.0371
S_1429,15,7,0.0162
S_1430,14,103,0.0262
S_1431,14,104,0.0438
S_1432,14,56,0.0219
S_1433,18,61,0.0555
S_1434,16,100,0.0494
S_1435,6,88,0.0485
S_1436,16,31,0.0397
S_1437,15,2,0.0516
S_1438,14,57,0.0717
S_1439,13,103,0.0202
S_1440,18,107,0.0341
S_1441,17,114,0.0228
S_1442,12,105,0.0102
S_1443,16,69,0.0076
S_1444,12,53,0.0495
S_1445,10,92,0.0576
S_1446,13,88,0.0622
S_1447,17,64,0.0379
S_1448,17,10,0.0499
S_1449,16,111,0.0367
S_1450,17,54,0.093
S_1451,16,43,0.076
S_1452,13,75,0.0446
S_1453,16,80,0.0759
S_1454,17,25,0.0922
S_1455,17,100,0.018
S_1456,18,34,0.082
S_1457,17,22,0.052
S_1458,16,48,0.0219
S_1459,18,87,0.1094
S_1460,14,115,0.0113
S_1461,12,97,0.1033
S_1462,14,112,0.013
S_1463,12,16,0.0936
S_1464,12,8,0.0114
S_1465,14,66,0.1368
S_1466,12,34,0.0742
S_1467,14,99,0.0221
S_1468,9,80,0.021
S_1469,15,116,0.1109
S_1470,15,30,0.0705
S_1471,12,58,0.0557
S_1472,16,60,0.092
S_1473,17,28,0.0309
S_1474,10,70,0.0339
S_1475,12,53,0.0894
S_1476,12,53,0.008
S_1477,12,43,0.0252
S_1478,17,2,0.0506
S_1479,14,62,0.0605
S_1480,14,40,0.048
S_1481,8,0,0.0191
S_1482,16,36,0.0132
S_1483,11,33,0.0258
S_1484,15,47,0.0367
S_1485,15,15,0.0151
S_1486,19,60,0.049
S_1487,11,83,0.0278
S_1488,5,75,0.0353
S_1489,15,96,0.0372
S_1490,20,54,0.0285
S_1491,18,62,0.0371
S_1492,15,97,0.02
S_1493,13,51,0.0567
S_1494,17,84,0.0468
S_1495,12,52,0.0596
S_1496,16,50,0.0236
S_1497,16,91,0.0035
S_1498,18,20,0.0744
S_1499,21,40,0.0093
S_1500,16,26,0.0512
S_1501,13,43,0.071
S_1502,14,27,0.1195
S_1503,9,69,0.0334
S_1504,12,95,0.0736
S_1505,13,94,0.0238
S_1506,13,43,0.0267
S_1507,15,118,0.0229
S_1508,12,71,0.0354
S_1509,18,47,0.1317
S_1510,15,100,0.0451
S_1511,14,87,0.0573
S_1512,14,89,0.0732
S_1513,15,23,0.0396
S_1514,17,56,0.0744
S_1515,12,103,0.0465
S_1516,13,60,0.142
S_1517,14,82,0.0159
S_1518,10,70,0.0112
S_1519,12,101,0.0423
S_1520,13,34,0.0413
S_1521,17,69,0.0055
S_1522,15,14,0.0362
S_1523,15,82,0.0068
S_1524,17,87,0.0337
S_1525,14,5,0.0613
S_1526,16,81,0.0128
S_1527,14,49,0.0534
S_1528,15,14,0.0244
S_1529,13,50,0.0517
S_1530,7,23,0.0599
S_1531,14,49,0.0329
S_1532,19,46,0.0414
S_1533,17,88,0.0534
S_1534,17,92,0.0812
S_1535,18,72,0.006
S_1536,15,2,0.1248
S_1537,15,111,0.0574
S_1538,13,82,0.0204
S_1539,14,4,0.0189
S_1540,16,98,0.0217
S_1541,18,24,0.0606
S_1542,14,69,0.038
S_1543,13,55,0.0724
S_1544,15,50,0.0139
S_1545,16,106,0.0653
S_1546,10,52,0.0813
S_1547,8,9,0.0645
S_1548,13,113,0.0274
S_1549,11,110,0.0213
S_1550,13,82,0.0811
S_1551,14,56,0.0334
S_1552,13,11,0.044
S_1553,19,94,0.0319
S_1554,15,9,0.0743
S_1555,15,8,0.0886
S_1556,16,64,0.0146
S_1557,11,19,0.0798
S_1558,18,0,0.0076
S_1559,14,50,0.044
S_1560,17,16,0.0516
S_1561,11,19,0.0349
S_1562,10,9,0.0051
S_1563,17,24,0.1055
S_1564,16,85,0.0694
S_1565,12,97,0.0492
S_1566,12,54,0.0674
S_1567,18,60,0.0659
S_1568,11,3,0.0201
S_1569,19,8,0.0172
S_1570,12,30,0.0459
S_1571,16,65,0.1475
S_1572,14,88,0.0509
S_1573,16,72,0.0313
S_1574,13,47,0.0479
S_1575,14,14,0.0553
S_1576,15,93,0.0074
S_1577,11,43,0.0112
S_1578,17,88,0.0675
S_1579,13,61,0.0838
S_1580,14,88,0.0418
S_1581,12,108,0.0368
S_1582,7,110,0.0122
S_1583,14,64,0.0278
S_1584,21,61,0.0642
S_1585,17,31,0.0412
S_1586,14,112,0.0756
S_1587,14,54,0.0655
S_1588,15,15,0.0566
S_1589,16,51,0.0221
S_1590,11,15,0.046
S_1591,18,60,0.0401
S_1592,17,67,0.0313
S_1593,17,40,0.033
S_1594,16,8,0.0347
S_1595,15,113,0.0979
S_1596,17,92,0.0402
S_1597,16,100,0.2051
S_1598,13,44,0.0798
S_1599,13,91,0.0206
S_1600,15,58,0.0248
S_1601,19,24,0.1174
S_1602,11,14,0.0102
S_1603,10,41,0.0248
S_1604,15,16,0.028
S_1605,15,119,0.0504
S_1606,15,5,0.0582
S_1607,15,52,0.0216
S_1608,14,54,0.0329
S_1609,19,36,0.0548
S_1610,10,68,0.0588
S_1611,12,17,0.0737
S_1612,14,94,0.0104
S_1613,10,39,0.0757
S_1614,14,70,0.0299
S_1615,19,85,0.0626
S_1616,15,106,0.0173
S_1617,15,100,0.0669
S_1618,11,72,0.014
S_1619,13,46,0.0602
S_1620,13,60,0.0674
S_1621,14,92,0.0307
S_1622,18,105,0.1372
S_1623,16,12,0.0789
S_1624,11,46,0.0258
S_1625,15,93,0.0481
S_1626,16,51,0.0286
S_1627,18,39,0.0491
S_1628,19,49,0.0512
S_1629,11,72,0.0241
S_1630,12,119,0.0132
S_1631,11,59,0.0055
S_1632,14,25,0.0792
S_1633,16,19,0.0595
S_1634,17,5,0.0388
S_1635,14,67,0.0393
S_1636,14,65,0.0229
S_1637,15,24,0.0111
S_1638,12,83,0.1163
S_1639,21,88,0.0212
S_1640,10,31,0.0715
S_1641,15,41,0.0239
S_1642,21,118,0.0246
S_1643,15,44,0.0592
S_1644,14,91,0.0856
S_1645,13,54,0.01
S_1646,14,95,0.0609
S_1647,19,92,0.05
S_1648,8,80,0.096
S_1649,19,102,0.179
S_1650,10,112,0.1165
S_1651,14,69,0.0973
S_1652,13,28,0.0621
S_1653,16,47,0.0725
S_1654,10,90,0.0785
S_1655,16,78,0.1191
S_1656,21,21,0.0266
S_1657,10,6,0.0431
S_1658,15,81,0.0659
S_1659,13,30,0.0237
S_1660,16,59,0.1016
S_1661,15,89,0.0589
S_1662,13,67,0.0709
S_1663,16,9,0.0524
S_1664,20,22,0.0207
S_1665,14,26,0.0767
S_1666,17,30,0.002
S_1667,11,67,0.0044
S_1668,12,60,0.0735
S_1669,16,24,0.0312
S_1670,19,8,0.0299
S_1671,16,20,0.0201
S_1672,14,118,0.0778
S_1673,14,56,0.0842
S_1674,11,104,0.0352
S_1675,16,101,0.0335
S_1676,17,61,0.0478
S_1677,13,84,0.0269
S_1678,13,23,0.0303
S_1679,15,82,0.0106
S_1680,13,32,0.1092
S_1681,14,99,0.0605
S_1682,21,10,0.0664
S_1683,14,92,0.0488
S_1684,13,11,0.1397
S_1685,13,105,0.0039
S_1686,17,36,0.0149
S_1687,14,78,0.0729
S_1688,13,58,0.1428
S_1689,18,43,0.0386
S_1690,19,77,0.1005
S_1691,13,113,0.0584
S_1692,9,4,0.1281
S_1693,18,110,0.0611
S_1694,12,73,0.0577
S_1695,17,96,0.0417
S_1696,9,46,0.0684
S_1697,17,56,0.0072
S_1698,11,104,0.025
S_1699,17,49,0.0395
S_1700,15,64,0.0936
S_1701,12,2,0.068
S_1702,13,19,0.088
S_1703,17,77,0.0998
S_1704,15,86,0.0877
S_1705,16,69,0.0716
S_1706,20,17,0.0632
S_1707,10,53,0.0733
S_1708,19,42,0.1208
S_1709,15,59,0.0387
S_1710,12,104,0.0229
S_1711,11,93,0.0073
S_1712,14,10,0.0616
S_1713,17,106,0.0295
S_1714,14,56,0.0417
S_1715,19,89,0.0139
S_1716,10,16,0.0189
S_1717,14,80,0.0696
S_1718,11,28,0.0221
S_1719,16,52,0.0161
S_1720,17,2,0.0852
S_1721,13,18,0.0541
S_1722,7,11,0.0666
S_1723,15,28,0.0501
S_1724,16,12,0.0137
S_1725,16,83,0.0711
S_1726,18,3,0.0217
S_1727,11,74,0.0174
S_1728,17,16,0.058
S_1729,18,113,0.0714
S_1730,9,111,0.0371
S_1731,15,27,0.0205
S_1732,13,73,0.0197
S_1733,14,3,0.0309
S_1734,16,111,0.0485
S_1735,13,62,0.0308
S_1736,12,5,0.1437
S_1737,15,41,0.0773
S_1738,11,9,0.0521
S_1739,11,47,0.0242
S_1740,17,80,0.0194
S_1741,11,56,0.0938
S_1742,16,46,0.0402
S_1743,16,14,0.0128
S_1744,9,29,0.0655
S_1745,12,12,0.0082
S_1746,18,96,0.0301
S_1747,12,16,0.0715
S_1748,13,71,0.0365
S_1749,16,41,0.0992
S_1750,17,27,0.06
S_1751,14,76,0.0483
S_1752,13,54,0.0095
S_1753,19,48,0.0299
S_1754,20,71,0.0201
S_1755,17,58,0.0396
S_1756,15,36,0.0621
S_1757,12,67,0.0604
S_1758,12,80,0.0244
S_1759,16,3,0.0275
S_1760,16,55,0.0194
S_1761,19,6,0.0189
S_1762,16,22,0.053
S_1763,10,67,0.0529
S_1764,18,103,0.0326
S_1765,12,105,0.0678
S_1766,13,8,0.0411
S_1767,15,50,0.0986
S_1768,20,69,0.0639
S_1769,21,17,0.0674
S_1770,16,91,0.0493
S_1771,14,89,0.0776
S_1772,16,108,0.0169
S_1773,17,1,0.0623
S_1774,14,26,0.024
S_1775,20,99,0.0779
S_1776,15,80,0.0485
S_1777,16,107,0.0842
S_1778,16,6,0.0126
S_1779,16,71,0.1065
S_1780,17,68,0.03
S_1781,13,4,0.0503
S_1782,13,61,0.0671
S_1783,11,73,0.0557
S_1784,16,22,0.047
S_1785,17,32,0.0121
S_1786,16,76,0.0448
S_1787,20,56,0.038
S_1788,14,102,0.0418
S_1789,17,41,0.0082
S_1790,11,31,0.1701
S_1791,13,118,0.0292
S_1792,17,109,0.018
S_1793,17,3,0.0542
S_1794,14,92,0.0722
S_1795,14,13,0.0969
S_1796,10,3,0.0139
S_1797,13,32,0.1006
S_1798,17,32,0.0343
S_1799,16,98,0.0574
S_1800,16,85,0.0289
S_1801,15,117,0.0854
S_1802,15,85,0.036
S_1803,13,50,0.0381
S_1804,17,83,0.0981
S_1805,16,119,0.104
S_1806,16,85,0.0797
S_1807,13,91,0.0483
S_1808,8,112,0.0486
S_1809,18,13,0.1121
S_1810,13,84,0.0935
S_1811,12,102,0.013
S_1812,17,114,0.0118
S_1813,13,25,0.0111
S_1814,18,60,0.1254
S_1815,16,81,0.0317
S_1816,17,29,0.0306
S_1817,10,72,0.0301
S_1818,18,30,0.129
S_1819,15,40,0.1175
S_1820,13,52,0.0372
S_1821,15,63,0.0669
S_1822,9,53,0.0646
S_1823,16,59,0.0301
S_1824,11,35,0.0607
S_1825,10,19,0.0292
S_1826,10,5,0.0815
S_1827,18,23,0.0309
S_1828,13,69,0.0474
S_1829,19,94,0.0389
S_1830,13,20,0.0445
S_1831,9,13,0.0719
S_1832,11,89,0.031
S_1833,18,36,0.0827
S_1834,14,114,0.069
S_1835,13,85,0.0968
S_1836,15,39,0.0501
S_1837,16,34,0.0517
S_1838,18,62,0.0724
S_1839,19,9,0.0173
S_1840,13,14,0.0207
S_1841,11,21,0.0178
S_1842,13,92,0.0592
S_1843,15,61,0.0325
S_1844,12,1,0.0252
S_1845,12,80,0.0445
S_1846,16,50,0.0246
S_1847,14,61,0.0159
S_1848,15,25,0.0279
S_1849,12,66,0.0393
S_1850,14,117,0.054
S_1851,12,8,0.0182
S_1852,17,34,0.0569
S_1853,18,29,0.0077
S_1854,9,29,0.0745
S_1855,12,45,0.0374
S_1856,10,98,0.0225
S_1857,13,109,0.0904
S_1858,14,24,0.0178
S_1859,10,65,0.0476
S_1860,12,76,0.1016
S_1861,11,62,0.0421
S_1862,15,52,0.0235
S_1863,15,23,0.0192
S_1864,12,58,0.0437
S_1865,15,48,0.0421
S_1866,13,95,0.0057
S_1867,14,91,0.0426
S_1868,20,16,0.0511
S_1869,19,10,0.0278
S_1870,11,108,0.0748
S_1871,17,64,0.0027
S_1872,17,102,0.0459
S_1873,11,6,0.0636
S_1874,17,63,0.0752
S_1875,19,64,0.036
S_1876,11,103,0.0286
S_1877,12,11,0.0418
S_1878,18,28,0.0174
S_1879,15,48,0.027
S_1880,16,103,0.0236
S_1881,16,112,0.0546
S_1882,16,119,0.0086
S_1883,11,115,0.0611
S_1884,18,0,0.0124
S_1885,18,5,0.0893
S_1886,14,17,0.0505
S_1887,14,41,0.0069
S_1888,10,99,0.0536
S_1889,16,107,0.1035
S_1890,16,22,0.0534
S_1891,14,74,0.022
S_1892,18,110,0.0454
S_1893,13,55,0.0933
S_1894,16,12,0.1167
S_1895,11,54,0.0676
S_1896,14,45,0.0846
S_1897,14,69,0.0584
S_1898,15,52,0.0197
S_1899,13,2,0.0601
S_1900,14,119,0.0287
S_1901,17,65,0.0925
S_1902,13,56,0.0233
S_1903,10,114,0.0442
S_1904,20,18,0.0906
S_1905,19,22,0.0385
S_1906,11,96,0.1096
S_1907,17,31,0.0583
S_1908,13,95,0.1451
S_1909,15,32,0.0341
S_1910,15,3,0.0115
S_1911,14,62,0.0195
S_1912,12,23,0.0127
S_1913,12,90,0.0385
S_1914,12,76,0.0415
S_1915,12,110,0.0856
S_1916,14,93,0.0612
S_1917,12,21,0.0463
S_1918,17,96,0.1734
S_1919,19,77,0.0444
S_1920,13,80,0.0534
S_1921,15,99,0.0217
S_1922,16,68,0.0602
S_1923,16,55,0.0121
S_1924,15,76,0.0064
S_1925,17,35,0.0375
S_1926,16,21,0.024
S_1927,11,73,0.0357
S_1928,17,28,0.0433
S_1929,17,9,0.0186
S_1930,12,0,0.0225
S_1931,15,72,0.03
S_1932,17,43,0.0437
S_1933,14,90,0.0016
S_1934,18,45,0.0222
S_1935,21,58,0.0362
S_1936,12,48,0.0943
S_1937,10,78,0.0218
S_1938,15,42,0.0512
S_1939,17,115,0.0453
S_1940,14,112,0.0462
S_1941,19,101,0.0094
S_1942,10,110,0.0268
S_1943,17,53,0.0504
S_1944,13,64,0.0442
S_1945,20,89,0.0189
S_1946,20,83,0.0453
S_1947,12,106,0.0738
S_1948,13,85,0.1931
S_1949,17,119,0.0833
S_1950,13,41,0.0527
S_1951,14,99,0.037
S_1952,15,83,0.0693
S_1953,9,82,0.0285
S_1954,14,39,0.094
S_1955,12,94,0.0235
S_1956,13,108,0.0174
S_1957,19,26,0.0351
S_1958,11,75,0.0201
S_1959,17,47,0.0483
S_1960,14,118,0.0327
S_1961,14,57,0.0491
S_1962,17,27,0.0563
S_1963,16,45,0.0048
S_1964,16,78,0.0464
S_1965,17,9,0.1192
S_1966,14,72,0.0455
S_1967,13,111,0.0161
S_1968,11,102,0.1236
S_1969,12,8,0.0448
S_1970,21,119,0.0739
S_1971,18,83,0.05
S_1972,10,19,0.0472
S_1973,11,1,0.0263
S_1974,16,20,0.0177
S_1975,16,100,0.0223
S_1976,16,2,0.023
S_1977,14,27,0.0363
S_1978,14,90,0.0256
S_1979,15,70,0.1187
S_1980,15,93,0.0704
S_1981,8,89,0.047
S_1982,14,6,0.1363
S_1983,12,107,0.1383
S_1984,15,27,0.049
S_1985,21,66,0.0297
S_1986,16,77,0.0741
S_1987,14,20,0.0465
S_1988,17,117,0.0671
S_1989,16,58,0.0654
S_1990,16,6,0.0578
S_1991,16,112,0.0853
S_1992,21,70,0.0534
S_1993,11,83,0.0377
S_1994,16,63,0.0371
S_1995,12,100,0.0194
S_1996,16,3,0.0593
S_1997,12,32,0.0582
S_1998,13,56,0.0218
S_1999,14,9,0.0617
S_2000,17,84,0.025
S_2001,17,47,0.091
S_2002,11,32,0.1162
S_2003,15,0,0.2045
S_2004,12,86,0.0489
S_2005,11,100,0.0316
S_2006,14,47,0.1465
S_2007,14,67,0.0466
S_2008,21,27,0.0358
S_2009,16,74,0.0355
S_2010,10,1,0.121
S_2011,13,58,0.1127
S_2012,18,77,0.0771
S_2013,21,110,0.1841
S_2014,10,45,0.0476
S_2015,9,91,0.1318
S_2016,20,71,0.066
S_2017,16,111,0.0423
S_2018,12,47,0.0366
S_2019,16,38,0.1454
S_2020,7,106,0.0226
S_2021,15,5,0.0966
S_2022,15,16,0.0118
S_2023,17,9,0.1155
S_2024,11,101,0.0213
S_2025,15,1,0.0413
S_2026,12,103,0.0381
S_2027,15,54,0.0173
S_2028,12,0,0.0426
S_2029,13,48,0.0867
S_2030,12,22,0.0135
S_2031,16,74,0.0548
S_2032,17,81,0.0355
S_2033,14,58,0.0423
S_2034,15,4,0.08
S_2035,10,78,0.0711
S_2036,14,101,0.0282
S_2037,14,86,0.0417
S_2038,21,99,0.0972
S_2039,11,24,0.0328
S_2040,19,106,0.0206
S_2041,17,38,0.0119
S_2042,15,1,0.1025
S_2043,20,101,0.0774
S_2044,16,113,0.0108
S_2045,16,78,0.0433
S_2046,14,27,0.0661
S_2047,18,30,0.0637
S_2048,18,55,0.0938
S_2049,13,107,0.0132
S_2050,11,17,0.0143
S_2051,14,99,0.0211
S_2052,12,34,0.0358
S_2053,14,97,0.0237
S_2054,18,110,0.0549
S_2055,13,51,0.0008
S_2056,14,43,0.0071
S_2057,15,96,0.0834
S_2058,17,63,0.0617
S_2059,8,82,0.0255
S_2060,13,74,0.0328
S_2061,15,18,0.1224
S_2062,18,101,0.0461
S_2063,13,23,0.0441
S_2064,9,111,0.0715
S_2065,16,30,0.0166
S_2066,13,88,0.0465
S_2067,11,34,0.0497
S_2068,13,38,0.0599
S_2069,14,37,0.1265
S_2070,13,89,0.0056
S_2071,8,66,0.0541
S_2072,17,105,0.0264
S_2073,18,36,0.0244
S_2074,16,83,0.0934
S_2075,11,90,0.0508
S_2076,14,18,0.0234
S_2077,14,48,0.0425
S_2078,16,57,0.0107
S_2079,17,42,0.0161
