student_id,target_credits,completed_credits,failure_prob
S_1075,13,66,0.0225
S_1076,13,36,0.0612
S_1077,12,52,0.0283
S_1078,12,107,0.1147
S_1079,13,80,0.0933
S_1080,11,17,0.0942
S_1081,17,106,0.0191
S_1082,19,44,0.0171
S_1083,18,40,0.0302
S_1084,9,60,0.0521
S_1085,9,24,0.0289
S_1086,10,109,0.0218
S_1087,16,56,0.1299
S_1088,13,47,0.005
S_1089,21,20,0.0423
S_1090,15,96,0.0566
S_1091,18,114,0.0275
S_1092,18,104,0.1724
S_1093,12,19,0.034
S_1094,12,90,0.0611
S_1095,19,24,0.0384
S_1096,9,4,0.0399
S_1097,14,58,0.0167
S_1098,17,80,0.0326
S_1099,16,14,0.0717
S_1100,13,72,0.0742
S_1101,13,101,0.0865
S_1102,11,25,0.0211
S_1103,12,51,0.0904
S_1104,19,59,0.0761
S_1105,15,99,0.063
S_1106,13,92,0.0459
S_1107,16,92,0.1396
S_1108,13,81,0.0044
S_1109,11,74,0.0233
S_1110,13,61,0.0758
S_1111,10,44,0.0564
S_1112,19,61,0.0524
S_1113,16,102,0.0136
S_1114,16,68,0.069
S_1115,13,118,0.0696
S_1116,14,17,0.0385
S_1117,13,52,0.0225
S_1118,10,24,0.0542
S_1119,17,43,0.0685
S_1120,17,94,0.0092
S_1121,16,98,0.1113
S_1122,15,3,0.0457
S_1123,12,114,0.04
S_1124,15,104,0.0663
S_1125,12,108,0.059
S_1126,12,45,0.0101
S_1127,12,59,0.048
S_1128,13,20,0.0309
S_1129,12,47,0.0779
S_1130,17,15,0.0344
S_1131,11,103,0.024
S_1132,14,69,0.0359
S_1133,16,16,0.0685
S_1134,18,105,0.0641
S_1135,16,9,0.1049
S_1136,9,111,0.02
S_1137,14,12,0.0638
S_1138,17,86,0.0341
S_1139,12,77,0.0404
S_1140,18,93,0.0924
S_1141,18,67,0.0606
S_1142,16,41,0.0732
S_1143,17,32,0.0299
S_1144,18,113,0.0904
S_1145,15,52,0.1147
S_1146,17,101,0.1073
S_1147,11,86,0.073
S_1148,17,78,0.1118
S_1149,16,116,0.0188
S_1150,21,67,0.037
S_1151,13,87,0.0103
S_1152,18,101,0.0188
S_1153,17,5,0.0372
S_1154,14,119,0.0445
S_1155,9,31,0.0124
S_1156,13,84,0.0452
S_1157,14,114,0.064
S_1158,17,91,0.0086
S_1159,15,27,0.0316
S_1160,15,43,0.0376
S_1161,17,49,0.0537
S_1162,17,70,0.0206
S_1163,17,72,0.0383
S_1164,12,94,0.0739
S_1165,17,103,0.0476
S_1166,18,10,0.0163
S_1167,21,32,0.0097
S_1168,16,41,0.0525
S_1169,18,1,0.0469
S_1170,16,50,0.033
S_1171,16,43,0.1083
S_1172,18,63,0.088
S_1173,10,12,0.0897
S_1174,15,49,0.0643
S_1175,15,71,0.0317
S_1176,13,96,0.039
S_1177,10,91,0.0243
S_1178,13,48,0.0444
S_1179,15,46,0.0142
S_1180,14,4,0.0197
S_1181,15,9,0.0372
S_1182,12,104,0.0733
S_1183,15,96,0.083
S_1184,16,2,0.0281
S_1185,11,105,0.0126
S_1186,10,73,0.0494
S_1187,17,96,0.0433
S_1188,15,60,0.0149
S_1189,11,18,0.0431
S_1190,13,42,0.0384
S_1191,16,54,0.0565
S_1192,12,90,0.0091
S_1193,19,97,0.0328
S_1194,16,88,0.0032
S_1195,17,57,0.0044
S_1196,15,79,0.0244
S_1197,16,35,0.0711
S_1198,21,118,0.1303
S_1199,13,20,0.0315
S_1200,13,86,0.015
S_1201,21,18,0.0555
S_1202,18,33,0.0445
S_1203,14,89,0.0858
S_1204,12,87,0.0574
S_1205,13,14,0.024
S_1206,21,81,0.1212
S_1207,15,24,0.0095
S_1208,18,116,0.0669
S_1209,15,72,0.0812
S_1210,15,0,0.0372
S_1211,16,25,0.0086
S_1212,14,27,0.0206
S_1213,14,29,0.064
S_1214,19,66,0.0022
S_1215,14,24,0.0537
S_1216,16,49,0.115
S_1217,18,20,0.0434
S_1218,16,80,0.0503
S_1219,17,68,0.0273
S_1220,10,75,0.0634
S_1221,15,116,0.1229
S_1222,18,47,0.0142
S_1223,21,25,0.0983
S_1224,18,119,0.1036
S_1225,15,6,0.0357
S_1226,16,97,0.0292
S_1227,17,19,0.0182
S_1228,8,79,0.041
S_1229,11,56,0.0552
S_1230,15,100,0.0159
S_1231,14,87,0.0157
S_1232,13,20,0.0174
S_1233,16,79,0.0365
S_1234,16,26,0.0625
S_1235,10,20,0.0113
S_1236,10,10,0.0826
S_1237,13,13,0.0385
S_1238,16,84,0.0261
S_1239,14,119,0.0424
S_1240,13,81,0.0749
S_1241,19,85,0.0492
S_1242,17,93,0.0727
S_1243,14,106,0.0613
S_1244,20,32,0.0652
S_1245,15,72,0.0688
S_1246,17,25,0.0709
S_1247,12,63,0.0108
S_1248,10,25,0.0401
S_1249,12,7,0.0466
S_1250,16,10,0.0135
S_1251,14,117,0.0862
S_1252,14,0,0.052
S_1253,15,82,0.0966
S_1254,15,106,0.01
S_1255,18,47,0.0297
S_1256,13,84,0.0111
S_1257,10,41,0.0242
S_1258,19,63,0.0425
S_1259,13,112,0.0054
S_1260,18,5,0.0473
S_1261,16,32,0.1118
S_1262,19,12,0.018
S_1263,13,59,0.0792
S_1264,17,92,0.0806
S_1265,14,117,0.1012
S_1266,12,18,0.0702
S_1267,20,5,0.0427
S_1268,12,16,0.0117
S_1269,12,116,0.124
S_1270,11,38,0.0253
S_1271,13,32,0.0428
S_1272,15,88,0.0168
S_1273,14,14,0.0482
S_1274,16,41,0.0703
S_1275,10,17,0.0735
S_1276,14,116,0.0278
S_1277,10,34,0.0739
S_1278,13,32,0.0434
S_1279,14,76,0.0084
S_1280,14,1,0.0203
S_1281,16,78,0.0091
S_1282,11,54,0.0108
S_1283,13,22,0.0431
S_1284,21,58,0.0337
S_1285,14,119,0.1102
S_1286,14,100,0.0105
S_1287,9,116,0.0226
S_1288,15,111,0.0987
S_1289,10,98,0.0754
S_1290,7,40,0.0517
S_1291,16,87,0.0316
S_1292,16,46,0.0665
S_1293,10,51,0.0305
S_1294,10,104,0.0639
S_1295,12,24,0.0706
S_1296,20,35,0.0506
S_1297,15,111,0.1769
S_1298,16,83,0.0485
S_1299,18,7,0.034
S_1300,19,14,0.0353
S_1301,15,69,0.0615
S_1302,16,95,0.0685
S_1303,15,95,0.0548
S_1304,9,50,0.0358
S_1305,15,31,0.0755
S_1306,13,94,0.0873
S_1307,6,113,0.0245
S_1308,12,53,0.027
S_1309,13,16,0.0266
S_1310,17,73,0.0504
S_1311,14,8,0.031
S_1312,12,73,0.0909
S_1313,11,20,0.0194
S_1314,14,61,0.0698
S_1315,15,75,0.0117
S_1316,16,53,0.0098
S_1317,17,99,0.0345
S_1318,10,44,0.0452
S_1319,15,18,0.0517
S_1320,14,55,0.0216
S_1321,14,115,0.0078
S_1322,15,105,0.0425
S_1323,20,37,0.0477
S_1324,14,29,0.0775
S_1325,15,57,0.0286
S_1326,11,78,0.0436
S_1327,11,111,0.0049
S_1328,11,73,0.0358
S_1329,10,100,0.0159
S_1330,12,83,0.0122
S_1331,20,12,0.0219
S_1332,12,107,0.1318
S_1333,13,23,0.0057
S_1334,10,43,0.0118
S_1335,14,100,0.0484
S_1336,11,117,0.0167
S_1337,13,37,0.0136
S_1338,13,45,0.0214
S_1339,14,58,0.0583
S_1340,18,59,0.0722
S_1341,20,90,0.0496
S_1342,20,98,0.0654
S_1343,15,118,0.0431
S_1344,15,96,0.0308
S_1345,15,35,0.1328
S_1346,17,42,0.0372
S_1347,12,74,0.0312
S_1348,11,82,0.0513
S_1349,8,10,0.0515
S_1350,17,41,0.0841
S_1351,15,24,0.0294
S_1352,12,60,0.0329
S_1353,19,20,0.0884
S_1354,13,69,0.0267
S_1355,19,56,0.0454
S_1356,12,48,0.0225
S_1357,15,77,0.0544
S_1358,16,49,0.0406
S_1359,13,47,0.0263
S_1360,11,78,0.0597
S_1361,15,6,0.0175
S_1362,12,51,0.0718
S_1363,10,23,0.0746
S_1364,9,4,0.0725
S_1365,15,4,0.0641
S_1366,8,20,0.0305
S_1367,14,52,0.0661
S_1368,17,68,0.0774
S_1369,10,95,0.2277
S_1370,10,72,0.0184
S_1371,15,62,0.016
S_1372,7,4,0.0186
S_1373,14,35,0.0229
S_1374,13,83,0.0311
S_1375,19,32,0.0834
S_1376,19,71,0.0678
S_1377,15,72,0.092
S_1378,12,36,0.0522
S_1379,15,68,0.1866
S_1380,17,13,0.0739
S_1381,17,87,0.0602
S_1382,7,2,0.0208
S_1383,10,4,0.0862
S_1384,17,104,0.0242
S_1385,11,69,0.0956
S_1386,15,19,0.0753
S_1387,17,72,0.0274
S_1388,16,44,0.0098
S_1389,16,32,0.0742
S_1390,13,97,0.0602
S_1391,10,57,0.0221
S_1392,20,35,0.0288
S_1393,9,113,0.0089
S_1394,15,19,0.065
S_1395,13,17,0.0675
S_1396,18,11,0.0927
S_1397,15,14,0.0106
S_1398,12,30,0.0451
S_1399,13,83,0.043
S_1400,17,80,0.0362
S_1401,18,91,0.099
S_1402,16,69,0.0253
S_1403,15,59,0.0453
S_1404,12,51,0.0412
S_1405,12,104,0.0308
S_1406,16,41,0.0451
S_1407,18,106,0.0618
S_1408,10,33,0.0101
S_1409,9,18,0.0726
S_1410,14,30,0.0214
S_1411,15,59,0.0258
S_1412,15,111,0.0097
S_1413,16,21,0.0097
S_1414,13,69,0.0511
S_1415,18,26,0.064
S_1416,19,81,0.034
S_1417,16,55,0.0217
S_1418,13,88,0.0945
S_1419,6,102,0.0055
S_1420,12,40,0.0379
S_1421,15,112,0.0569
S_1422,16,56,0.0251
S_1423,13,112,0.0107
S_1424,14,27,0.0153
S_1425,20,107,0.0114
S_1426,11,40,0.019
S_1427,9,90,0.0915
S_1428,7,116,0.0247
S_1429,17,109,0.015
S_1430,10,55,0.0316
S_1431,13,41,0.0294
S_1432,17,73,0.0447
S_1433,19,84,0.0114
S_1434,15,64,0.0787
S_1435,11,101,0.0233
S_1436,16,6,0.0247
S_1437,11,71,0.0237
S_1438,14,63,0.0977
S_1439,10,4,0.0021
S_1440,12,1,0.0354
S_1441,21,72,0.0151
S_1442,18,14,0.0413
S_1443,12,92,0.0151
S_1444,13,113,0.0406
S_1445,17,21,0.0342
S_1446,13,95,0.0345
S_1447,18,70,0.0443
S_1448,10,53,0.032
S_1449,14,78,0.0419
S_1450,12,96,0.0183
S_1451,15,116,0.0535
S_1452,15,79,0.0125
S_1453,15,89,0.0423
S_1454,16,72,0.0119
S_1455,15,67,0.0141
S_1456,11,7,0.0705
S_1457,14,18,0.0712
S_1458,14,45,0.0547
S_1459,14,77,0.0462
S_1460,21,9,0.051
S_1461,15,65,0.0112
S_1462,19,1,0.0647
S_1463,9,91,0.0399
S_1464,13,80,0.0557
S_1465,14,62,0.0995
S_1466,19,68,0.0274
S_1467,8,111,0.0707
S_1468,17,108,0.0225
S_1469,16,95,0.0202
S_1470,16,40,0.0243
S_1471,14,12,0.0303
S_1472,15,38,0.0531
S_1473,14,90,0.0157
S_1474,12,73,0.0237
S_1475,17,84,0.0686
S_1476,15,12,0.0241
S_1477,12,19,0.0331
S_1478,16,79,0.0975
S_1479,14,44,0.0514
S_1480,13,44,0.0281
S_1481,9,47,0.0187
S_1482,13,95,0.0128
S_1483,13,83,0.0308
S_1484,15,12,0.0491
S_1485,13,41,0.0425
S_1486,21,80,0.0647
S_1487,10,117,0.0422
S_1488,11,109,0.0959
S_1489,13,29,0.0483
S_1490,16,7,0.0734
S_1491,14,68,0.0054
S_1492,13,48,0.0229
S_1493,11,22,0.0489
S_1494,16,78,0.067
S_1495,21,19,0.1196
S_1496,11,42,0.0382
S_1497,16,95,0.0564
S_1498,19,82,0.0208
S_1499,15,72,0.0113
S_1500,16,111,0.0175
S_1501,14,15,0.0075
S_1502,20,82,0.0276
S_1503,17,14,0.0441
S_1504,18,16,0.0247
S_1505,14,60,0.0678
S_1506,17,2,0.004
S_1507,14,60,0.0049
S_1508,17,1,0.1151
S_1509,13,72,0.0796
S_1510,18,37,0.0471
S_1511,16,9,0.0141
S_1512,13,93,0.0837
S_1513,17,46,0.0066
S_1514,14,53,0.0999
S_1515,11,44,0.1063
S_1516,14,10,0.1423
S_1517,14,55,0.0334
S_1518,11,79,0.0571
S_1519,16,108,0.0446
S_1520,16,91,0.0226
S_1521,14,9,0.0265
S_1522,17,19,0.026
S_1523,13,5,0.1051
S_1524,10,14,0.1157
S_1525,13,57,0.0513
S_1526,12,26,0.0135
S_1527,13,77,0.0276
S_1528,15,3,0.0932
S_1529,21,102,0.0326
S_1530,10,81,0.141
S_1531,17,116,0.0558
S_1532,11,114,0.0615
S_1533,16,83,0.0529
S_1534,13,18,0.0249
S_1535,15,26,0.0127
S_1536,19,33,0.0888
S_1537,10,51,0.0084
S_1538,15,68,0.015
S_1539,16,81,0.0468
S_1540,18,9,0.072
S_1541,15,73,0.1185
S_1542,21,7,0.0494
S_1543,18,99,0.0739
S_1544,16,4,0.0237
S_1545,16,46,0.0756
S_1546,16,50,0.0343
S_1547,15,68,0.0639
S_1548,15,11,0.0173
S_1549,10,111,0.0107
S_1550,16,45,0.053
S_1551,16,47,0.0964
S_1552,16,29,0.0332
S_1553,16,93,0.0397
S_1554,17,0,0.0876
S_1555,16,12,0.0382
S_1556,15,56,0.0314
S_1557,15,116,0.0485
S_1558,18,4,0.0505
S_1559,19,7,0.0753
S_1560,12,85,0.0939
S_1561,13,88,0.0071
S_1562,17,107,0.0964
S_1563,16,69,0.0485
S_1564,13,48,0.063
S_1565,15,54,0.0254
S_1566,17,51,0.0333
S_1567,20,116,0.0724
S_1568,21,45,0.0364
S_1569,9,11,0.0239
S_1570,17,34,0.0316
S_1571,13,115,0.0482
S_1572,18,51,0.0308
S_1573,10,37,0.0298
S_1574,12,37,0.0513
S_1575,14,1,0.039
S_1576,17,75,0.0063
S_1577,13,86,0.121
S_1578,12,42,0.0781
S_1579,9,104,0.0832
S_1580,13,89,0.0192
S_1581,17,72,0.0181
S_1582,19,84,0.007
S_1583,11,92,0.1359
S_1584,12,63,0.0284
S_1585,12,47,0.0451
S_1586,14,15,0.0642
S_1587,15,48,0.0047
S_1588,14,66,0.0847
S_1589,10,113,0.0589
S_1590,8,18,0.0391
S_1591,13,90,0.0591
S_1592,16,28,0.0531
S_1593,15,114,0.1044
S_1594,20,71,0.055
S_1595,10,51,0.0582
S_1596,15,41,0.0153
S_1597,19,24,0.0896
S_1598,14,85,0.0103
S_1599,11,76,0.0765
S_1600,6,106,0.0554
S_1601,14,71,0.0196
S_1602,13,20,0.0694
S_1603,13,81,0.0498
S_1604,15,105,0.0949
S_1605,20,118,0.0698
S_1606,10,82,0.1232
S_1607,12,34,0.0532
S_1608,14,67,0.0415
S_1609,17,61,0.0497
S_1610,13,61,0.0348
S_1611,16,9,0.1097
S_1612,10,23,0.0777
S_1613,15,62,0.0868
S_1614,14,95,0.0107
S_1615,19,21,0.041
S_1616,18,19,0.0422
S_1617,15,91,0.0459
S_1618,12,82,0.0219
S_1619,7,58,0.0475
S_1620,12,6,0.1126
S_1621,21,56,0.0178
S_1622,9,100,0.0802
S_1623,12,1,0.0754
S_1624,15,12,0.0199
S_1625,18,97,0.0214
S_1626,11,63,0.0192
S_1627,16,79,0.0637
S_1628,12,89,0.009
S_1629,11,36,0.0734
S_1630,13,35,0.0358
S_1631,14,31,0.0633
S_1632,11,20,0.0594
S_1633,18,36,0.041
S_1634,19,114,0.0207
S_1635,12,10,0.0644
S_1636,17,28,0.1201
S_1637,10,38,0.0194
S_1638,14,18,0.1839
S_1639,17,9,0.0084
S_1640,17,19,0.0143
S_1641,15,63,0.0601
S_1642,18,71,0.1721
S_1643,12,25,0.0688
S_1644,15,60,0.05
S_1645,15,0,0.0708
S_1646,16,72,0.0086
S_1647,16,0,0.0543
S_1648,11,77,0.0216
S_1649,17,57,0.0136
S_1650,11,13,0.0025
S_1651,17,10,0.0913
S_1652,20,0,0.0496
S_1653,13,66,0.0269
S_1654,12,96,0.0391
S_1655,19,102,0.0323
S_1656,14,68,0.0157
S_1657,10,106,0.1109
S_1658,12,103,0.0155
S_1659,12,83,0.0117
S_1660,18,43,0.0263
S_1661,11,99,0.0613
S_1662,7,47,0.0474
S_1663,14,48,0.0141
S_1664,15,81,0.0197
S_1665,16,111,0.0462
S_1666,6,60,0.0693
S_1667,14,21,0.0122
S_1668,13,17,0.0963
S_1669,16,36,0.0731
S_1670,9,54,0.0472
S_1671,15,35,0.0645
S_1672,15,85,0.0212
S_1673,18,65,0.0217
S_1674,16,48,0.0166
S_1675,17,25,0.0404
S_1676,11,72,0.0217
S_1677,14,80,0.0669
S_1678,18,94,0.0342
S_1679,13,118,0.0962
S_1680,17,27,0.0694
S_1681,12,1,0.0632
S_1682,14,60,0.0107
S_1683,10,110,0.012
S_1684,14,29,0.0493
S_1685,12,90,0.0958
S_1686,18,38,0.0752
S_1687,21,46,0.0408
S_1688,9,113,0.0646
S_1689,11,55,0.0136
S_1690,17,87,0.0779
S_1691,12,65,0.0215
S_1692,14,91,0.0474
S_1693,19,38,0.0529
S_1694,19,105,0.031
S_1695,11,65,0.0972
S_1696,20,37,0.0184
S_1697,16,4,0.0346
S_1698,18,1,0.034
S_1699,12,42,0.0162
S_1700,12,25,0.015
S_1701,9,6,0.0181
S_1702,11,66,0.0829
S_1703,17,118,0.074
S_1704,16,50,0.0192
S_1705,17,66,0.1005
S_1706,15,26,0.1509
S_1707,14,24,0.0512
S_1708,12,39,0.0785
S_1709,14,100,0.0437
S_1710,17,115,0.06
S_1711,17,88,0.0288
S_1712,15,2,0.1066
S_1713,12,52,0.0432
S_1714,13,50,0.0229
S_1715,10,112,0.0227
S_1716,13,89,0.0497
S_1717,9,85,0.0451
S_1718,13,67,0.0252
S_1719,12,77,0.0222
S_1720,14,83,0.0484
S_1721,12,66,0.023
S_1722,17,101,0.133
S_1723,10,4,0.0519
S_1724,10,112,0.0357
S_1725,14,92,0.0182
S_1726,15,63,0.0564
S_1727,13,103,0.0132
S_1728,14,99,0.0222
S_1729,15,50,0.0566
S_1730,16,100,0.0207
S_1731,13,22,0.0546
S_1732,15,56,0.0243
S_1733,17,27,0.0168
S_1734,10,14,0.0331
S_1735,18,107,0.0839
S_1736,18,44,0.0168
S_1737,12,82,0.0304
S_1738,16,45,0.0655
S_1739,10,65,0.0366
S_1740,15,41,0.0396
S_1741,19,89,0.0316
S_1742,11,94,0.0433
S_1743,12,51,0.0534
S_1744,16,103,0.037
S_1745,13,42,0.0997
S_1746,15,91,0.0257
S_1747,21,78,0.1018
S_1748,13,54,0.0159
S_1749,10,106,0.071
S_1750,13,68,0.0356
S_1751,15,100,0.0123
S_1752,11,88,0.0319
S_1753,12,63,0.0365
S_1754,18,39,0.0309
S_1755,19,114,0.0866
S_1756,13,6,0.0486
S_1757,13,107,0.0688
S_1758,11,60,0.0196
S_1759,15,89,0.0416
S_1760,21,40,0.1054
S_1761,13,46,0.0515
S_1762,13,22,0.053
S_1763,16,114,0.0103
S_1764,13,5,0.0101
S_1765,13,46,0.0051
S_1766,19,40,0.0153
S_1767,11,97,0.0471
S_1768,11,60,0.1327
S_1769,16,20,0.0065
S_1770,14,61,0.0073
S_1771,11,28,0.0806
S_1772,15,2,0.061
S_1773,13,65,0.0281
S_1774,15,43,0.0905
S_1775,14,28,0.0332
S_1776,10,20,0.01
S_1777,18,54,0.0854
S_1778,20,104,0.0814
S_1779,12,90,0.0193
S_1780,19,0,0.0379
S_1781,14,87,0.0274
S_1782,5,8,0.0368
S_1783,16,65,0.0941
S_1784,8,93,0.0287
S_1785,13,54,0.0339
S_1786,17,45,0.1776
S_1787,16,112,0.0218
S_1788,12,3,0.0138
S_1789,16,12,0.0626
S_1790,17,104,0.0465
S_1791,13,106,0.0318
S_1792,13,44,0.0228
S_1793,15,64,0.0493
S_1794,11,19,0.0471
S_1795,12,106,0.0143
S_1796,17,56,0.0201
S_1797,21,67,0.0339
S_1798,16,14,0.0053
S_1799,15,73,0.0439
S_1800,20,83,0.0383
S_1801,12,35,0.0143
S_1802,15,107,0.0207
S_1803,17,24,0.1112
S_1804,12,107,0.0119
S_1805,10,84,0.0139
S_1806,17,99,0.0692
S_1807,17,83,0.0043
S_1808,17,51,0.0486
S_1809,17,39,0.0695
S_1810,15,88,0.0169
S_1811,15,35,0.0656
S_1812,15,7,0.0258
S_1813,18,29,0.0199
S_1814,15,90,0.034
S_1815,15,95,0.187
S_1816,16,33,0.048
S_1817,16,39,0.0613
S_1818,11,65,0.0513
S_1819,19,31,0.0334
S_1820,13,72,0.0033
S_1821,15,33,0.0127
S_1822,12,14,0.0302
S_1823,14,18,0.0197
S_1824,16,30,0.0209
S_1825,15,20,0.0245
S_1826,13,116,0.0505
S_1827,12,79,0.0289
S_1828,15,21,0.0474
S_1829,18,50,0.0444
S_1830,19,32,0.0036
S_1831,21,82,0.0372
S_1832,12,104,0.0391
S_1833,12,48,0.0589
S_1834,14,51,0.0401
S_1835,14,47,0.0768
S_1836,10,53,0.0718
S_1837,17,4,0.0396
S_1838,12,71,0.0294
S_1839,13,114,0.0262
S_1840,16,94,0.0108
S_1841,11,103,0.0475
S_1842,14,27,0.0698
S_1843,17,72,0.0126
S_1844,15,107,0.1033
S_1845,17,8,0.0236
S_1846,17,105,0.0228
S_1847,14,7,0.1142
S_1848,4,117,0.068
S_1849,18,10,0.0493
S_1850,14,44,0.0506
S_1851,17,6,0.0325
S_1852,19,6,0.0278
S_1853,9,103,0.0253
S_1854,14,7,0.1192
S_1855,19,95,0.0671
S_1856,14,108,0.0485
S_1857,17,112,0.0467
S_1858,11,103,0.0992
S_1859,16,114,0.0339
S_1860,11,6,0.0133
S_1861,17,119,0.1045
S_1862,13,2,0.0575
S_1863,19,19,0.0077
S_1864,19,9,0.0497
S_1865,13,89,0.0876
S_1866,20,10,0.0182
S_1867,13,35,0.0371
S_1868,17,76,0.1089
S_1869,14,59,0.0239
S_1870,13,16,0.0883
S_1871,17,62,0.0081
S_1872,13,40,0.0388
S_1873,13,70,0.0419
S_1874,15,64,0.0424
S_1875,17,118,0.0408
S_1876,15,103,0.0475
S_1877,13,0,0.0586
S_1878,13,21,0.0201
S_1879,14,109,0.0759
S_1880,16,64,0.0343
S_1881,11,91,0.0446
S_1882,13,60,0.0443
S_1883,17,94,0.0606
S_1884,12,15,0.0881
S_1885,13,88,0.1033
S_1886,14,104,0.0282
S_1887,12,31,0.0922
S_1888,13,44,0.0301
S_1889,15,70,0.0124
S_1890,17,104,0.0243
S_1891,12,108,0.0092
S_1892,12,64,0.0729
S_1893,18,78,0.0366
S_1894,13,104,0.0485
S_1895,12,27,0.0788
S_1896,9,99,0.0197
S_1897,18,31,0.0586
S_1898,19,69,0.0301
S_1899,14,112,0.0842
S_1900,15,61,0.0442
S_1901,15,11,0.0351
S_1902,11,107,0.0685
S_1903,16,70,0.0328
S_1904,19,8,0.0173
S_1905,14,1,0.029
S_1906,17,31,0.0363
S_1907,12,14,0.0216
S_1908,12,75,0.0292
S_1909,16,71,0.1088
S_1910,19,100,0.0222
S_1911,13,61,0.0368
S_1912,14,30,0.0416
S_1913,16,6,0.0094
S_1914,13,1,0.0253
S_1915,16,111,0.0374
S_1916,12,17,0.047
S_1917,16,59,0.0205
S_1918,14,95,0.0329
S_1919,10,111,0.0354
S_1920,11,24,0.0466
S_1921,15,27,0.0128
S_1922,19,21,0.058
S_1923,11,19,0.0172
S_1924,18,54,0.0504
S_1925,16,76,0.0345
S_1926,17,84,0.0522
S_1927,14,39,0.001
S_1928,16,74,0.0195
S_1929,20,0,0.0907
S_1930,15,106,0.0336
S_1931,12,104,0.0657
S_1932,19,65,0.0503
S_1933,16,29,0.0539
S_1934,15,116,0.0154
S_1935,20,97,0.0384
S_1936,19,2,0.0482
S_1937,16,56,0.0196
S_1938,12,12,0.0269
S_1939,13,15,0.0116
S_1940,15,0,0.002
S_1941,14,82,0.1148
S_1942,13,30,0.0051
S_1943,14,36,0.0389
S_1944,18,5,0.0946
S_1945,15,0,0.0381
S_1946,13,95,0.0412
S_1947,16,79,0.0742
S_1948,16,45,0.0236
S_1949,14,8,0.0122
S_1950,11,93,0.0414
S_1951,14,111,0.0363
S_1952,14,63,0.0207
S_1953,17,16,0.0224
S_1954,12,78,0.0454
S_1955,14,8,0.0053
S_1956,19,19,0.1112
S_1957,14,56,0.0291
S_1958,14,29,0.0284
S_1959,20,111,0.0508
S_1960,12,97,0.1247
S_1961,18,33,0.0047
S_1962,13,115,0.0673
S_1963,15,45,0.0475
S_1964,15,68,0.0352
S_1965,14,67,0.0202
S_1966,12,77,0.0172
S_1967,13,29,0.0194
S_1968,14,110,0.052
S_1969,12,31,0.1145
S_1970,14,79,0.0485
S_1971,12,91,0.0147
S_1972,12,105,0.0262
S_1973,10,54,0.0142
S_1974,20,85,0.0529
S_1975,14,10,0.0218
S_1976,12,93,0.0426
S_1977,12,90,0.0392
S_1978,13,49,0.0217
S_1979,9,37,0.0081
S_1980,13,45,0.0637
S_1981,17,10,0.0397
S_1982,13,76,0.0315
S_1983,16,109,0.0177
S_1984,17,79,0.0217
S_1985,16,69,0.0092
S_1986,15,118,0.0712
S_1987,18,65,0.0415
S_1988,18,41,0.0463
S_1989,12,84,0.0591
S_1990,12,62,0.0114
S_1991,13,116,0.0967
S_1992,14,107,0.101
S_1993,18,113,0.0818
S_1994,17,0,0.0443
S_1995,15,40,0.1064
S_1996,15,75,0.0541
S_1997,11,36,0.0116
S_1998,18,78,0.0385
S_1999,15,85,0.0149
S_2000,11,74,0.0822
S_2001,9,54,0.0309
S_2002,11,83,0.0166
S_2003,15,93,0.0148
S_2004,7,83,0.0718
S_2005,11,97,0.1019
S_2006,16,113,0.0272
S_2007,13,12,0.0072
S_2008,9,108,0.0021
S_2009,13,32,0.0341
S_2010,14,67,0.0287
S_2011,17,113,0.0673
S_2012,16,74,0.011
S_2013,16,10,0.0046
S_2014,17,59,0.0595
S_2015,9,107,0.0202
S_2016,18,49,0.056
S_2017,18,101,0.0166
S_2018,13,95,0.0584
S_2019,6,108,0.0221
S_2020,18,31,0.1204
S_2021,6,59,0.006
S_2022,16,40,0.0433
S_2023,13,64,0.0871
S_2024,13,2,0.0155
S_2025,13,29,0.0176
S_2026,15,116,0.0275
S_2027,8,72,0.0544
S_2028,14,20,0.0241
S_2029,10,60,0.0249
S_2030,13,83,0.0489
S_2031,15,72,0.0598
S_2032,17,60,0.0527
S_2033,12,80,0.0144
S_2034,20,20,0.0751
S_2035,12,52,0.1142
S_2036,12,90,0.174
S_2037,18,69,0.0446
S_2038,14,108,0.0232
S_2039,15,53,0.0144
S_2040,13,15,0.0201
S_2041,13,5,0.0244
S_2042,16,57,0.1266
S_2043,18,52,0.105
S_2044,15,30,0.0521
S_2045,16,70,0.0482
S_2046,17,30,0.1265
S_2047,13,25,0.0319
S_2048,12,74,0.0676
S_2049,11,113,0.1894
S_2050,12,24,0.0172
S_2051,11,21,0.0335
S_2052,18,62,0.0067
S_2053,9,14,0.0426
S_2054,16,35,0.0606
S_2055,11,118,0.0586
S_2056,20,100,0.0538
S_2057,16,84,0.0482
S_2058,12,3,0.0522
S_2059,13,31,0.0862
S_2060,14,68,0.016
S_2061,16,85,0.0151
S_2062,16,80,0.0586
S_2063,14,22,0.0415
S_2064,12,55,0.027
S_2065,14,23,0.0191
S_2066,19,110,0.0324
S_2067,21,66,0.0246
S_2068,18,46,0.0509
S_2069,12,110,0.0055
S_2070,19,108,0.0253
S_2071,14,60,0.0515
S_2072,15,82,0.0082
S_2073,11,38,0.0141
S_2074,15,36,0.0377
S_2075,12,65,0.051
S_2076,19,101,0.0231
S_2077,21,71,0.0845
S_2078,14,55,0.0073
